salary,season,cluster
2032800,2009,0
2020179,2009,0
2002623,2009,0
2000000,2009,0
2000000,2009,0
1993560,2009,0
1983454,2009,0
1976400,2009,0
1976400,2009,0
1968120,2009,0
1962378,2009,0
1939893,2009,0
1931160,2009,0
1910000,2009,0
1910000,2009,0
1910000,2009,0
1893840,2009,0
1877572,2009,0
1869600,2009,0
1834680,2009,0
1824493,2009,0
1800000,2009,0
1799160,2009,0
1788033,2009,0
1776240,2009,0
1768000,2009,0
1742760,2009,0
1709280,2009,0
1700000,2009,0
1700000,2009,0
1687320,2009,0
1655760,2009,0
1634000,2009,0
1623720,2009,0
1620000,2009,0
1602960,2009,0
1600000,2009,0
1572960,2009,0
1572221,2009,0
1542600,2009,0
1522920,2009,0
1500000,2009,0
1500000,2009,0
1465440,2009,0
1446720,2009,0
1446720,2009,0
1427040,2009,0
1410441,2009,0
1392240,2009,0
1381560,2009,0
1369920,2009,0
1329480,2009,0
1326360,2009,0
1319651,2009,0
1315080,2009,0
1300000,2009,0
1276320,2009,0
1273200,2009,0
1262520,2009,0
1262275,2009,0
1262275,2009,0
1250000,2009,0
1225200,2009,0
1222320,2009,0
1212120,2009,0
1200000,2009,0
1188000,2009,0
1176240,2009,0
1176240,2009,0
1173480,2009,0
1163520,2009,0
1084080,2009,0
1081440,2009,0
1080000,2009,0
1080000,2009,0
1045560,2009,0
1042440,2009,0
1040640,2009,0
1034760,2009,0
1015440,2009,0
1006200,2009,0
1001880,2009,0
998581,2009,0
998398,2009,0
998398,2009,0
977160,2009,0
972581,2009,0
972581,2009,0
964080,2009,0
957120,2009,0
886517,2009,0
880658,2009,0
875000,2009,0
874000,2009,0
854957,2009,0
854957,2009,0
854957,2009,0
841000,2009,0
826269,2009,0
826269,2009,0
826269,2009,0
816500,2009,0
810000,2009,0
809300,2009,0
806452,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
797581,2009,0
757000,2009,0
722517,2009,0
722515,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
711517,2009,0
700000,2009,0
670906,2009,0
631995,2009,0
600532,2009,0
591148,2009,0
586457,2009,0
577073,2009,0
550000,2009,0
542114,2009,0
502007,2009,0
500000,2009,0
459782,2009,0
450399,2009,0
450000,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
442114,2009,0
422725,2009,0
299077,2009,0
201741,2009,0
184157,2009,0
93624,2009,0
52014,2009,0
46917,2009,0
46917,2009,0
23034375,2010,1
23016000,2010,1
22843124,2010,1
22183220,2010,1
21000000,2010,1
19795714,2010,1
19795712,2010,1
18776860,2010,1
18010791,2010,1
17040000,2010,1
16452000,2010,1
16452000,2010,1
16417044,2010,1
16378325,2010,1
16378325,2010,1
16192080,2010,1
16123250,2010,1
16000000,2010,1
15852511,2010,1
15779912,2010,1
15779912,2010,1
15779912,2010,1
15779912,2010,1
15202590,2010,1
14976754,2010,1
14858472,2010,1
14200000,2010,1
13520500,2010,1
13520500,2010,1
13392000,2010,1
13333332,2010,1
13125000,2010,1
12600000,2010,1
12500000,2010,1
12323900,2010,1
12250000,2010,1
12200000,2010,1
12115500,2010,1
12100000,2010,1
12100000,2010,1
12025694,2010,1
12000000,2010,1
11700000,2010,1
11641095,2010,1
11375000,2010,1
11242666,2010,1
11047619,2010,1
11000000,2010,1
10890000,2010,1
10800000,2010,1
10797500,2010,1
10728130,2010,1
10520000,2010,1
10500423,2010,1
10400000,2010,1
10365000,2010,1
10324380,2010,1
10130500,2010,1
10026875,2010,0
10000000,2010,0
10000000,2010,0
9780992,2010,0
9780970,2010,0
9780937,2010,0
9680170,2010,0
9500000,2010,0
9500000,2010,0
9500000,2010,0
9360000,2010,0
9150000,2010,0
9075000,2010,0
9075000,2010,0
9000000,2010,0
9000000,2010,0
9000000,2010,0
9000000,2010,0
8937931,2010,0
8860000,2010,0
8775000,2010,0
8700000,2010,0
8500000,2010,0
8400000,2010,0
8219009,2010,0
8100000,2010,0
8100000,2010,0
7967375,2010,0
7906088,2010,0
7692932,2010,0
7650000,2010,0
7540000,2010,0
7500000,2010,0
7500000,2010,0
7500000,2010,0
7100000,2010,0
7100000,2010,0
7000000,2010,0
6939200,2010,0
6857725,2010,0
6749260,2010,0
6730800,2010,0
6635068,2010,0
6606600,2010,0
6600000,2010,0
6600000,2010,0
6600000,2010,0
6527491,2010,0
6500000,2010,0
6500000,2010,0
6466600,2010,0
6466600,2010,0
6466600,2010,0
6466600,2010,0
6429151,2010,0
6363636,2010,0
6250000,2010,0
6217617,2010,0
6212960,2010,0
6171426,2010,0
6077500,2010,0
6031800,2010,0
6031800,2010,0
6031800,2010,0
6031800,2010,0
6000000,2010,0
5854000,2010,0
5854000,2010,0
5854000,2010,0
5854000,2010,0
5844827,2010,0
5800000,2010,0
5800000,2010,0
5501196,2010,0
5361240,2010,0
5300000,2010,0
5257229,2010,0
5250000,2010,0
5209454,2010,0
5184480,2010,0
5163636,2010,0
5160832,2010,0
5048000,2010,0
5000000,2010,0
5000000,2010,0
5000000,2010,0
5000000,2010,0
4983480,2010,0
4972500,2010,0
4960000,2010,0
4840000,2010,0
4796880,2010,0
4750000,2010,0
4743598,2010,0
4700000,2010,0
4638600,2010,0
4580735,2010,0
4553793,2010,0
4526000,2010,0
4500000,2010,0
4500000,2010,0
4458840,2010,0
4350000,2010,0
4344000,2010,0
4330000,2010,0
4307640,2010,0
4254250,2010,0
4165560,2010,0
4140000,2010,0
4100000,2010,0
4088500,2010,0
4080915,2010,0
4004160,2010,0
4000000,2010,0
4000000,2010,0
4000000,2010,0
3945000,2010,0
3941667,2010,0
3910816,2010,0
3892500,2010,0
3883929,2010,0
3883800,2010,0
3800000,2010,0
3780000,2010,0
3755640,2010,0
3700000,2010,0
3696000,2010,0
3682000,2010,0
3670667,2010,0
3650000,2010,0
3630000,2010,0
3610080,2010,0
3602960,2010,0
3600000,2010,0
3575761,2010,0
3564000,2010,0
3516960,2010,0
3500000,2010,0
3500000,2010,0
3413793,2010,0
3401040,2010,0
3333333,2010,0
3284667,2010,0
3280997,2010,0
3256500,2010,0
3194400,2010,0
3100000,2010,0
3089040,2010,0
3000004,2010,0
3000000,2010,0
3000000,2010,0
3000000,2010,0
3000000,2010,0
3000000,2010,0
3000000,2010,0
3000000,2010,0
2969280,2010,0
2916120,2010,0
2900000,2010,0
2887165,2010,0
2862000,2010,0
2840000,2010,0
2839408,2010,0
2819880,2010,0
2801198,2010,0
2800000,2010,0
2759628,2010,0
2717161,2010,0
2710560,2010,0
2671440,2010,0
2644231,2010,0
2583360,2010,0
2500000,2010,0
2500000,2010,0
2500000,2010,0
2500000,2010,0
2500000,2010,0
2483280,2010,0
2455680,2010,0
2416067,2010,0
2400000,2010,0
2374680,2010,0
2332800,2010,0
2314815,2010,0
2300000,2010,0
2282640,2010,0
2255880,2010,0
2216160,2010,0
2183333,2010,0
2168520,2010,0
2147750,2010,0
2143080,2010,0
2112417,2010,0
2105400,2010,0
2100000,2010,0
2094923,2010,0
2062800,2010,0
2062800,2010,0
2062800,2010,0
2060040,2010,0
2056968,2010,0
2035920,2010,0
2034996,2010,0
2000040,2010,0
1990000,2010,0
1990000,2010,0
1990000,2010,0
1990000,2010,0
1990000,2010,0
1990000,2010,0
1990000,2010,0
1957080,2010,0
1947240,2010,0
1934160,2010,0
1900200,2010,0
1867742,2010,0
1859160,2010,0
1837560,2010,0
1836000,2010,0
1805040,2010,0
1800000,2010,0
1766280,2010,0
1745520,2010,0
1714800,2010,0
1700000,2010,0
1677840,2010,0
1658280,2010,0
1657500,2010,0
1629120,2010,0
1627779,2010,0
1620000,2010,0
1600000,2010,0
1600000,2010,0
1594080,2010,0
1576696,2010,0
1575360,2010,0
1547640,2010,0
1547640,2010,0
1514280,2010,0
1500000,2010,0
1496640,2010,0
1477920,2010,0
1438680,2010,0
1429200,2010,0
1418880,2010,0
1373880,2010,0
1372080,2010,0
1362120,2010,0
1350000,2010,0
1318920,2010,0
1317120,2010,0
1307640,2010,0
1300000,2010,0
1266120,2010,0
1264440,2010,0
1255440,2010,0
1250000,2010,0
1214040,2010,0
1167000,2010,0
1165320,2010,0
1120200,2010,0
1120200,2010,0
1118760,2010,0
1118520,2010,0
1107572,2010,0
1086240,2010,0
1081680,2010,0
1075440,2010,0
1071720,2010,0
1050480,2010,0
1050387,2010,0
1050000,2010,0
1039800,2010,0
1036440,2010,0
1033342,2010,0
1031000,2010,0
1030189,2010,0
1028880,2010,0
1009680,2010,0
1003560,2010,0
1000497,2010,0
1000497,2010,0
996240,2010,0
989670,2010,0
959111,2010,0
959111,2010,0
945000,2010,0
925000,2010,0
884881,2010,0
870968,2010,0
870000,2010,0
870000,2010,0
855189,2010,0
855189,2010,0
855189,2010,0
855189,2010,0
855189,2010,0
855189,2010,0
855189,2010,0
855189,2010,0
855189,2010,0
850000,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825497,2010,0
825479,2010,0
824200,2010,0
786650,2010,0
756000,2010,0
752659,2010,0
738091,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
736420,2010,0
725000,2010,0
725000,2010,0
679821,2010,0
650686,2010,0
650000,2010,0
632455,2010,0
597271,2010,0
475875,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
457588,2010,0
451595,2010,0
427316,2010,0
422460,2010,0
269169,2010,0
228226,2010,0
208802,2010,0
186271,2010,0
160244,2010,0
118435,2010,0
113051,2010,0
111685,2010,0
95301,2010,0
88826,2010,0
75476,2010,0
69310,2010,0
63127,2010,0
59217,2010,0
48559,2010,0
47651,2010,0
45759,2010,0
43703,2010,0
40375,2010,0
40375,2010,0
29135,2010,0
25991,2010,0
17328,2010,0
10767,2010,0
5383,2010,0
2692,2010,0
2692,2010,0
24806250,2011,1
19573711,2011,1
18835381,2011,1
18832044,2011,1
18300000,2011,1
17823000,2011,1
17823000,2011,1
17730694,2011,1
17686100,2011,1
17666666,2011,1
17522375,2011,1
17278618,2011,1
17149243,2011,1
16647180,2011,1
16545454,2011,1
16486611,2011,1
16324500,2011,1
15959099,2011,1
14940153,2011,1
14940153,2011,1
14500000,2011,1
14500000,2011,1
14444443,2011,1
14400000,2011,1
14200000,2011,1
14000000,2011,1
13876321,2011,1
13700000,2011,1
13603750,2011,1
13603750,2011,1
13500000,2011,1
13428129,2011,1
13358905,2011,1
13270000,2011,1
13150000,2011,1
13000000,2011,1
12600000,2011,1
12500000,2011,1
12345250,2011,1
11854584,2011,1
11800000,2011,1
11749832,2011,1
11700000,2011,1
11530592,2011,1
11495000,2011,1
11360000,2011,1
11345000,2011,1
11244000,2011,1
11148760,2011,1
11000000,2011,1
11000000,2011,1
10973202,2011,1
10800000,2011,1
10800000,2011,1
10800000,2011,1
10600005,2011,1
10561984,2011,1
10561960,2011,1
10500000,2011,1
10310938,2011,1
10215850,2011,1
10000000,2011,1
9945000,2011,1
9873000,2011,1
9600000,2011,1
9500000,2011,1
9300000,2011,1
9100000,2011,1
9090911,2011,1
9000000,2011,1
9000000,2011,1
9000000,2011,1
8981000,2011,1
8610500,2011,1
8500000,2011,1
8500000,2011,1
8453250,2011,1
8400000,2011,1
8287500,2011,1
8200000,2011,1
8000000,2011,1
7967375,2011,1
7800000,2011,1
7775378,2011,1
7725470,2011,1
7600000,2011,1
7354500,2011,1
7281818,2011,1
7269264,2011,1
7262500,2011,1
7250000,2011,1
7248325,2011,1
7148800,2011,1
7100000,2011,1
7100000,2011,1
7055500,2011,1
7020000,2011,1
7000000,2011,1
7000000,2011,1
6900000,2011,1
6883800,2011,1
6883800,2011,1
6850000,2011,1
6760524,2011,1
6757851,2011,1
6696720,2011,1
6665000,2011,1
6655000,2011,1
6641440,2011,1
6611570,2011,1
6600000,2011,1
6500000,2011,1
6478600,2011,1
6478600,2011,1
6466600,2011,1
6322320,2011,1
6322320,2011,1
6322320,2011,1
6322320,2011,1
6053663,2011,1
5904152,2011,1
5765000,2011,1
5765000,2011,1
5765000,2011,1
5765000,2011,1
5750000,2011,1
5546160,2011,1
5543116,2011,1
5500000,2011,1
5475113,2011,1
5444857,2011,1
5357280,2011,1
5300000,2011,1
5260000,2011,1
5209454,2011,1
5200000,2011,1
5144280,2011,1
5080000,2011,1
5000000,2011,1
5000000,2011,1
5000000,2011,1
5000000,2011,1
5000000,2011,1
4995000,2011,1
4962240,2011,1
4913077,2011,1
4860000,2011,1
4847586,2011,1
4818000,2011,1
4800000,2011,1
4793280,2011,1
4790000,2011,1
4602720,2011,1
4600000,2011,1
4533300,2011,1
4456200,2011,1
4455988,2011,1
4447792,2011,1
4400000,2011,1
4325000,2011,1
4304520,2011,1
4300000,2011,1
4275000,2011,1
4251250,2011,1
4250000,2011,1
4250000,2011,1
4200000,2011,1
4151786,2011,1
4133280,2011,1
4100000,2011,1
4080915,2011,1
4050499,2011,1
4017720,2011,1
4015334,2011,1
4000000,2011,1
4000000,2011,1
4000000,2011,1
4000000,2011,1
4000000,2011,1
4000000,2011,1
3976000,2011,1
3964320,2011,1
3880920,2011,1
3875000,2011,1
3750000,2011,1
3726600,2011,1
3700000,2011,1
3700000,2011,1
3638280,2011,0
3600000,2011,0
3573333,2011,0
3567096,2011,0
3540000,2011,0
3500000,2011,0
3500000,2011,0
3500000,2011,0
3500000,2011,0
3400000,2011,0
3398072,2011,0
3374640,2011,0
3304560,2011,0
3300000,2011,0
3300000,2011,0
3250000,2011,0
3250000,2011,0
3250000,2011,0
3240000,2011,0
3200000,2011,0
3192000,2011,0
3128536,2011,0
3065040,2011,0
3050000,2011,0
3016680,2011,0
3000004,2011,0
3000000,2011,0
3000000,2011,0
3000000,2011,0
3000000,2011,0
3000000,2011,0
3000000,2011,0
3000000,2011,0
2974320,2011,0
2913840,2011,0
2901241,2011,0
2858057,2011,0
2855769,2011,0
2840000,2011,0
2798040,2011,0
2767126,2011,0
2700000,2011,0
2669520,2011,0
2630503,2011,0
2563320,2011,0
2540000,2011,0
2500000,2011,0
2500000,2011,0
2500000,2011,0
2453880,2011,0
2413320,2011,0
2400000,2011,0
2388000,2011,0
2380270,2011,0
2356320,2011,0
2333333,2011,0
2331120,2011,0
2320500,2011,0
2300000,2011,0
2292600,2011,0
2265000,2011,0
2238360,2011,0
2225000,2011,0
2214480,2011,0
2200000,2011,0
2187913,2011,0
2178000,2011,0
2169857,2011,0
2151068,2011,0
2149200,2011,0
2130482,2011,0
2126520,2011,0
2103840,2011,0
2080000,2011,0
2080000,2011,0
2069040,2011,0
2062800,2011,0
2062800,2011,0
2020200,2011,0
2016692,2011,0
1998600,2011,0
1990000,2011,0
1972500,2011,0
1972000,2011,0
1965720,2011,0
1959577,2011,0
1919160,2011,0
1898760,2011,0
1867320,2011,0
1823280,2011,0
1823280,2011,0
1815000,2011,0
1803720,2011,0
1800000,2011,0
1773960,2011,0
1765000,2011,0
1731960,2011,0
1721000,2011,0
1713600,2011,0
1685280,2011,0
1675000,2011,0
1645440,2011,0
1629120,2011,0
1627920,2011,0
1601040,2011,0
1600000,2011,0
1600000,2011,0
1563120,2011,0
1546560,2011,0
1528920,2011,0
1500000,2011,0
1485000,2011,0
1476840,2011,0
1467840,2011,0
1418160,2011,0
1417800,2011,0
1409040,2011,0
1400000,2011,0
1381250,2011,0
1361400,2011,0
1361040,2011,0
1352640,2011,0
1352181,2011,0
1352181,2011,0
1352181,2011,0
1350000,2011,0
1306920,2011,0
1298640,2011,0
1254720,2011,0
1254480,2011,0
1246680,2011,0
1204560,2011,0
1204200,2011,0
1204200,2011,0
1200000,2011,0
1196760,2011,0
1156320,2011,0
1156080,2011,0
1146337,2011,0
1146337,2011,0
1123680,2011,0
1117680,2011,0
1110120,2011,0
1108680,2011,0
1087500,2011,0
1085400,2011,0
1078800,2011,0
1073280,2011,0
1071720,2011,0
1071000,2011,0
1042320,2011,0
1035960,2011,0
1033342,2011,0
1030189,2011,0
1029389,2011,0
1028840,2011,0
1028400,2011,0
1020960,2011,0
1020960,2011,0
1000000,2011,0
992680,2011,0
992680,2011,0
992680,2011,0
937195,2011,0
930700,2011,0
918000,2011,0
886000,2011,0
885120,2011,0
885120,2011,0
885120,2011,0
885120,2011,0
884881,2011,0
855189,2011,0
855189,2011,0
855189,2011,0
855189,2011,0
855189,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
854389,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
825497,2011,0
804131,2011,0
799105,2011,0
780871,2011,0
780871,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
762195,2011,0
750000,2011,0
736420,2011,0
736420,2011,0
736420,2011,0
736420,2011,0
736420,2011,0
736420,2011,0
736420,2011,0
730437,2011,0
713666,2011,0
708640,2011,0
679821,2011,0
670000,2011,0
668434,2011,0
650686,2011,0
641141,2011,0
633253,2011,0
600000,2011,0
567917,2011,0
525000,2011,0
524964,2011,0
515603,2011,0
500000,2011,0
500000,2011,0
482478,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
473604,2011,0
457588,2011,0
457588,2011,0
457588,2011,0
457588,2011,0
402065,2011,0
306575,2011,0
226162,2011,0
221136,2011,0
216110,2011,0
216110,2011,0
211084,2011,0
211084,2011,0
211084,2011,0
211084,2011,0
208802,2011,0
201033,2011,0
196007,2011,0
186656,2011,0
168579,2011,0
133723,2011,0
130165,2011,0
130022,2011,0
125000,2011,0
112088,2011,0
88363,2011,0
80703,2011,0
40375,2011,0
35868,2011,0
25073,2011,0
25000,2011,0
22287,2011,0
20103,2011,0
15000,2011,0
13930,2011,0
11679,2011,0
8967,2011,0
8358,2011,0
25244493,2012,1
21247044,2012,1
21164619,2012,1
21136631,2012,1
19092873,2012,1
18714150,2012,1
18518574,2012,1
18217705,2012,1
18160355,2012,1
18091770,2012,1
18038573,2012,1
17823000,2012,1
17545000,2012,1
17545000,2012,1
16359805,2012,1
16359805,2012,1
15691000,2012,1
15506632,2012,1
15333334,2012,1
15200000,2012,1
15076715,2012,1
15032144,2012,1
15032144,2012,1
15000000,2012,1
14900000,2012,1
14718250,2012,1
14107492,2012,1
14030000,2012,1
14000000,2012,1
13500000,2012,1
13107837,2012,1
13000000,2012,1
12922194,2012,1
12642500,2012,1
12500000,2012,1
12498483,2012,1
12400000,2012,1
12325000,2012,1
12015904,2012,1
12000000,2012,1
12000000,2012,1
11689062,2012,1
11610000,2012,1
11600000,2012,1
11519840,2012,1
11227250,2012,1
11158000,2012,1
11015850,2012,1
11000000,2012,1
10890000,2012,1
10561982,2012,1
10262069,2012,1
10121000,2012,1
10079404,2012,1
10045454,2012,1
10000000,2012,1
10000000,2012,1
10000000,2012,1
9500000,2012,1
9500000,2012,1
9319000,2012,1
9282000,2012,1
9000000,2012,1
8900000,2012,1
8603633,2012,1
8600000,2012,1
8591793,2012,1
8500000,2012,1
8500000,2012,1
8500000,2012,1
8083000,2012,1
8039130,2012,1
8022449,2012,1
8000000,2012,1
8000000,2012,1
8000000,2012,1
7967375,2012,1
7807728,2012,1
7750000,2012,1
7700000,2012,1
7624500,2012,1
7600000,2012,1
7595600,2012,1
7560000,2012,1
7540000,2012,1
7525000,2012,1
7500000,2012,1
7305785,2012,1
7258960,2012,1
7123626,2012,1
7100000,2012,1
7000000,2012,1
6993708,2012,1
6925400,2012,1
6925400,2012,1
6790640,2012,1
6790640,2012,1
6750000,2012,1
6750000,2012,1
6665000,2012,1
6650000,2012,1
6611571,2012,1
6600000,2012,1
6505320,2012,1
6500000,2012,1
6500000,2012,1
6442083,2012,1
6322320,2012,1
6300000,2012,1
6292135,2012,1
6262347,2012,1
6226200,2012,1
6226200,2012,1
6226200,2012,1
6100000,2012,1
6000000,2012,1
6000000,2012,1
5971363,2012,1
5750000,2012,1
5731080,2012,1
5632637,2012,1
5543116,2012,1
5530080,2012,1
5516664,2012,1
5486250,2012,1
5475113,2012,1
5400000,2012,1
5395000,2012,1
5293080,2012,1
5256000,2012,1
5251825,2012,1
5220000,2012,1
5209454,2012,1
5176000,2012,1
5144280,2012,1
5127720,2012,1
5082416,2012,1
5000000,2012,1
5000000,2012,1
5000000,2012,1
5000000,2012,1
5000000,2012,1
5000000,2012,1
4847586,2012,1
4818000,2012,1
4776500,2012,1
4753320,2012,1
4752000,2012,1
4750000,2012,1
4710000,2012,1
4609701,2012,1
4604760,2012,1
4602720,2012,1
4600000,2012,1
4503600,2012,1
4500000,2012,1
4455988,2012,1
4403834,2012,1
4319280,2012,1
4300000,2012,1
4257973,2012,1
4250000,2012,1
4250000,2012,1
4250000,2012,1
4234000,2012,1
4190182,2012,1
4100000,2012,1
4099920,2012,1
4080915,2012,1
4060000,2012,1
4051024,2012,1
4006080,2012,1
4000000,2012,1
4000000,2012,1
4000000,2012,1
4000000,2012,1
4000000,2012,1
4000000,2012,1
3944000,2012,1
3900000,2012,1
3880800,2012,1
3831184,2012,1
3823000,2012,1
3750000,2012,1
3750000,2012,1
3726600,2012,1
3700000,2012,1
3700000,2012,1
3695857,2012,1
3680000,2012,1
3630000,2012,1
3500000,2012,1
3500000,2012,1
3500000,2012,1
3480120,2012,1
3480000,2012,1
3414720,2012,1
3400000,2012,1
3377604,2012,1
3344250,2012,1
3343896,2012,1
3341558,2012,1
3300000,2012,1
3294960,2012,1
3272997,2012,1
3250000,2012,1
3250000,2012,1
3250000,2012,1
3236470,2012,1
3150000,2012,1
3135000,2012,1
3135000,2012,1
3117120,2012,1
3076983,2012,1
3065040,2012,1
3059000,2012,1
3042280,2012,1
3007920,2012,1
3001284,2012,1
3000000,2012,1
3000000,2012,1
3000000,2012,1
3000000,2012,1
3000000,2012,1
2956658,2012,1
2911231,2012,1
2862602,2012,1
2858057,2012,1
2855760,2012,1
2840000,2012,1
2812006,2012,1
2798040,2012,1
2763450,2012,1
2755560,2012,1
2750000,2012,1
2721255,2012,1
2709720,2012,1
2700000,2012,1
2685185,2012,1
2674852,2012,1
2588590,2012,1
2563320,2012,1
2541000,2012,1
2500000,2012,1
2500000,2012,1
2500000,2012,1
2500000,2012,1
2500000,2012,1
2493720,2012,1
2462400,2012,1
2446200,2012,1
2406240,2012,1
2400000,2012,1
2356320,2012,1
2354537,2012,1
2339040,2012,1
2338709,2012,1
2329545,2012,1
2286000,2012,1
2250600,2012,1
2250000,2012,1
2246400,2012,1
2246400,2012,1
2244601,2012,1
2225093,2012,1
2207040,2012,1
2203792,2012,1
2180443,2012,1
2171640,2012,1
2155365,2012,1
2150000,2012,1
2138040,2012,1
2126520,2012,1
2111160,2012,1
2108000,2012,1
2062800,2012,1
2062800,2012,1
2050000,2012,1
2027119,2012,1
2016692,2012,1
2005560,2012,1
2001167,2012,1
2000032,2012,1
2000000,2012,1
2000000,2012,1
1990000,2012,1
1959960,2012,1
1929600,2012,1
1906200,2012,1
1892280,2012,1
1861920,2012,1
1857500,2012,1
1823280,2012,1
1823280,2012,1
1809840,2012,1
1728000,2012,1
1719480,2012,1
1680360,2012,1
1679914,2012,1
1675000,2012,1
1654440,2012,1
1596360,2012,1
1579920,2012,1
1567500,2012,1
1567500,2012,1
1563120,2012,1
1540493,2012,1
1524480,2012,1
1516680,2012,1
1500000,2012,1
1500000,2012,1
1500000,2012,1
1500000,2012,1
1485000,2012,1
1467840,2012,1
1455960,2012,1
1442880,2012,1
1418160,2012,1
1404960,2012,1
1402540,2012,1
1399507,2012,1
1399507,2012,1
1365720,2012,1
1352181,2012,1
1352181,2012,1
1352181,2012,1
1350000,2012,1
1341960,2012,1
1300000,2012,1
1294920,2012,1
1288200,2012,1
1288200,2012,1
1254720,2012,1
1243080,2012,1
1236720,2012,1
1223166,2012,1
1200000,2012,1
1195680,2012,1
1193280,2012,1
1184750,2012,1
1160000,2012,1
1156320,2012,1
1154040,2012,1
1153800,2012,1
1145640,2012,1
1121520,2012,1
1120440,2012,1
1113600,2012,1
1106941,2012,1
1106941,2012,1
1105560,2012,1
1097520,2012,1
1097520,2012,1
1082520,2012,1
1074720,2012,1
1071720,2012,1
1069509,2012,1
